type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
0,6305,I6305,0,0,0,0
0,6306,I6306,0,0,0,0
0,6307,I6307,0,0,0,0
0,6308,I6308,0,0,0,0
0,6309,I6309,0,0,0,0
0,6310,I6310,0,0,0,0
0,6311,I6311,0,0,0,0
0,6312,I6312,0,0,0,0
0,6313,I6313,0,0,0,0
0,6314,I6314,0,0,0,0
0,6315,I6315,0,0,0,0
0,6316,I6316,0,0,0,0
0,6317,I6317,0,0,0,0
0,6318,I6318,0,0,0,0
0,6319,I6319,0,0,0,0
0,6320,I6320,0,0,0,0
0,6321,I6321,0,0,0,0
0,6322,I6322,0,0,0,0
0,6323,I6323,0,0,0,0
0,6324,I6324,0,0,0,0
0,6325,I6325,0,0,0,0
0,6326,I6326,0,0,0,0
0,6327,I6327,0,0,0,0
0,6328,I6328,0,0,0,0
0,6329,I6329,0,0,0,0
0,6330,I6330,0,0,0,0
0,6331,I6331,0,0,0,0
0,6332,I6332,0,0,0,0
0,6333,I6333,0,0,0,0
0,6334,I6334,0,0,0,0
0,6335,I6335,0,0,0,0
0,6336,I6336,0,0,0,0
0,6337,I6337,0,0,0,0
0,6338,I6338,0,0,0,0
0,6339,I6339,0,0,0,0
0,6340,I6340,0,0,0,0
0,6341,I6341,0,0,0,0
0,6342,I6342,0,0,0,0
0,6343,I6343,0,0,0,0
0,6344,I6344,0,0,0,0
0,6345,I6345,0,0,0,0
0,6346,I6346,0,0,0,0
0,6347,I6347,0,0,0,0
0,6348,I6348,0,0,0,0
0,6349,I6349,0,0,0,0
0,6350,I6350,0,0,0,0
0,6351,I6351,0,0,0,0
0,6352,I6352,0,0,0,0
0,6353,I6353,0,0,0,0
0,6354,I6354,0,0,0,0
0,6355,I6355,0,0,0,0
0,6356,I6356,0,0,0,0
0,6357,I6357,0,0,0,0
0,6358,I6358,0,0,0,0
0,6359,I6359,0,0,0,0
0,6360,I6360,0,0,0,0
0,6361,I6361,0,0,0,0
0,6362,I6362,0,0,0,0
0,6363,I6363,0,0,0,0
0,6364,I6364,0,0,0,0
0,6365,I6365,0,0,0,0
0,6366,I6366,0,0,0,0
0,6367,I6367,0,0,0,0
0,6368,I6368,0,0,0,0
0,6369,I6369,0,0,0,0
0,6370,I6370,0,0,0,0
0,6371,I6371,0,0,0,0
0,6372,I6372,0,0,0,0
0,6373,I6373,0,0,0,0
0,6374,I6374,0,0,0,0
0,6375,I6375,0,0,0,0
0,6376,I6376,0,0,0,0
0,6377,I6377,0,0,0,0
0,6378,I6378,0,0,0,0
0,6379,I6379,0,0,0,0
0,6380,I6380,0,0,0,0
0,6381,I6381,0,0,0,0
0,6382,I6382,0,0,0,0
0,6383,I6383,0,0,0,0
0,6384,I6384,0,0,0,0
0,6385,I6385,0,0,0,0
0,6386,I6386,0,0,0,0
0,6387,I6387,0,0,0,0
0,6388,I6388,0,0,0,0
0,6389,I6389,0,0,0,0
0,6390,I6390,0,0,0,0
0,6391,I6391,0,0,0,0
0,6392,I6392,0,0,0,0
0,6393,I6393,0,0,0,0
0,6394,I6394,0,0,0,0
0,6395,I6395,0,0,0,0
0,6396,I6396,0,0,0,0
0,6397,I6397,0,0,0,0
0,6398,I6398,0,0,0,0
0,6399,I6399,0,0,0,0
0,6400,I6400,0,0,0,0
0,6401,I6401,0,0,0,0
0,6402,I6402,0,0,0,0
0,6403,I6403,0,0,0,0
0,6404,I6404,0,0,0,0
0,6405,I6405,0,0,0,0
0,6406,I6406,0,0,0,0
0,6407,I6407,0,0,0,0
0,6408,I6408,0,0,0,0
0,6409,I6409,0,0,0,0
0,6410,I6410,0,0,0,0
0,6411,I6411,0,0,0,0
0,6412,I6412,0,0,0,0
0,6413,I6413,0,0,0,0
0,6414,I6414,0,0,0,0
0,6415,I6415,0,0,0,0
0,6416,I6416,0,0,0,0
0,6417,I6417,0,0,0,0
0,6418,I6418,0,0,0,0
0,6419,I6419,0,0,0,0
0,6420,I6420,0,0,0,0
0,6421,I6421,0,0,0,0
0,6422,I6422,0,0,0,0
0,6423,I6423,0,0,0,0
0,6424,I6424,0,0,0,0
0,6425,I6425,0,0,0,0
0,6426,I6426,0,0,0,0
0,6427,I6427,0,0,0,0
0,6428,I6428,0,0,0,0
0,6429,I6429,0,0,0,0
0,6430,I6430,0,0,0,0
0,6431,I6431,0,0,0,0
0,6432,I6432,0,0,0,0
0,6433,I6433,0,0,0,0
0,6434,I6434,0,0,0,0
0,6435,I6435,0,0,0,0
0,6436,I6436,0,0,0,0
0,6437,I6437,0,0,0,0
0,6438,I6438,0,0,0,0
0,6439,I6439,0,0,0,0
0,6440,I6440,0,0,0,0
0,6441,I6441,0,0,0,0
0,6442,I6442,0,0,0,0
0,6443,I6443,0,0,0,0
0,6444,I6444,0,0,0,0
0,6445,I6445,0,0,0,0
0,6446,I6446,0,0,0,0
0,6447,I6447,0,0,0,0
0,6448,I6448,0,0,0,0
0,6449,I6449,0,0,0,0
0,6450,I6450,0,0,0,0
0,6451,I6451,0,0,0,0
0,6452,I6452,0,0,0,0
0,6453,I6453,0,0,0,0
0,6454,I6454,0,0,0,0
0,6455,I6455,0,0,0,0
0,6456,I6456,0,0,0,0
0,6457,I6457,0,0,0,0
0,6458,I6458,0,0,0,0
0,6459,I6459,0,0,0,0
0,6460,I6460,0,0,0,0
0,6461,I6461,0,0,0,0
0,6462,I6462,0,0,0,0
0,6463,I6463,0,0,0,0
0,6464,I6464,0,0,0,0
0,6465,I6465,0,0,0,0
0,6466,I6466,0,0,0,0
0,6467,I6467,0,0,0,0
0,6468,I6468,0,0,0,0
0,6469,I6469,0,0,0,0
0,6470,I6470,0,0,0,0
0,6471,I6471,0,0,0,0
0,6472,I6472,0,0,0,0
0,6473,I6473,0,0,0,0
0,6474,I6474,0,0,0,0
0,6475,I6475,0,0,0,0
0,6476,I6476,0,0,0,0
0,6477,I6477,0,0,0,0
0,6478,I6478,0,0,0,0
0,6479,I6479,0,0,0,0
0,6480,I6480,0,0,0,0
0,6481,I6481,0,0,0,0
0,6482,I6482,0,0,0,0
0,6483,I6483,0,0,0,0
0,6484,I6484,0,0,0,0
0,6485,I6485,0,0,0,0
0,6486,I6486,0,0,0,0
0,6487,I6487,0,0,0,0
0,6488,I6488,0,0,0,0
0,6489,I6489,0,0,0,0
0,6490,I6490,0,0,0,0
0,6491,I6491,0,0,0,0
0,6492,I6492,0,0,0,0
0,6493,I6493,0,0,0,0
0,6494,I6494,0,0,0,0
0,6495,I6495,0,0,0,0
0,6496,I6496,0,0,0,0
0,6497,I6497,0,0,0,0
0,6498,I6498,0,0,0,0
0,6499,I6499,0,0,0,0
0,6500,I6500,0,0,0,0
0,6501,I6501,0,0,0,0
0,6502,I6502,0,0,0,0
0,6503,I6503,0,0,0,0
0,6504,I6504,0,0,0,0
0,6505,I6505,0,0,0,0
0,6506,I6506,0,0,0,0
0,6507,I6507,0,0,0,0
0,6508,I6508,0,0,0,0
0,6509,I6509,0,0,0,0
0,6510,I6510,0,0,0,0
0,6511,I6511,0,0,0,0
0,6512,I6512,0,0,0,0
0,6513,I6513,0,0,0,0
0,6514,I6514,0,0,0,0
0,6515,I6515,0,0,0,0
0,6516,I6516,0,0,0,0
0,6517,I6517,0,0,0,0
0,6518,I6518,0,0,0,0
0,6519,I6519,0,0,0,0
0,6520,I6520,0,0,0,0
0,6521,I6521,0,0,0,0
0,6522,I6522,0,0,0,0
0,6523,I6523,0,0,0,0
0,6524,I6524,0,0,0,0
0,6525,I6525,0,0,0,0
0,6526,I6526,0,0,0,0
0,6527,I6527,0,0,0,0
0,6528,I6528,0,0,0,0
0,6529,I6529,0,0,0,0
0,6530,I6530,0,0,0,0
0,6531,I6531,0,0,0,0
0,6532,I6532,0,0,0,0
0,6533,I6533,0,0,0,0
0,6534,I6534,0,0,0,0
0,6535,I6535,0,0,0,0
0,6536,I6536,0,0,0,0
0,6537,I6537,0,0,0,0
0,6538,I6538,0,0,0,0
0,6539,I6539,0,0,0,0
0,6540,I6540,0,0,0,0
0,6541,I6541,0,0,0,0
0,6542,I6542,0,0,0,0
0,6543,I6543,0,0,0,0
0,6544,I6544,0,0,0,0
0,6545,I6545,0,0,0,0
0,6546,I6546,0,0,0,0
0,6547,I6547,0,0,0,0
0,6548,I6548,0,0,0,0
0,6549,I6549,0,0,0,0
0,6550,I6550,0,0,0,0
0,6551,I6551,0,0,0,0
0,6552,I6552,0,0,0,0
0,6553,I6553,0,0,0,0
0,6554,I6554,0,0,0,0
0,6555,I6555,0,0,0,0
0,6556,I6556,0,0,0,0
0,6557,I6557,0,0,0,0
0,6558,I6558,0,0,0,0
0,6559,I6559,0,0,0,0
0,6560,I6560,0,0,0,0
0,6561,I6561,0,0,0,0
0,6562,I6562,0,0,0,0
0,6563,I6563,0,0,0,0
0,6564,I6564,0,0,0,0
0,6565,I6565,0,0,0,0
0,6566,I6566,0,0,0,0
0,6567,I6567,0,0,0,0
0,6568,I6568,0,0,0,0
0,6569,I6569,0,0,0,0
0,6570,I6570,0,0,0,0
0,6571,I6571,0,0,0,0
0,6572,I6572,0,0,0,0
0,6573,I6573,0,0,0,0
0,6574,I6574,0,0,0,0
0,6575,I6575,0,0,0,0
0,6576,I6576,0,0,0,0
0,6577,I6577,0,0,0,0
0,6578,I6578,0,0,0,0
0,6579,I6579,0,0,0,0
0,6580,I6580,0,0,0,0
0,6581,I6581,0,0,0,0
0,6582,I6582,0,0,0,0
0,6583,I6583,0,0,0,0
0,6584,I6584,0,0,0,0
0,6585,I6585,0,0,0,0
0,6586,I6586,0,0,0,0
0,6587,I6587,0,0,0,0
0,6588,I6588,0,0,0,0
0,6589,I6589,0,0,0,0
0,6590,I6590,0,0,0,0
0,6591,I6591,0,0,0,0
0,6592,I6592,0,0,0,0
0,6593,I6593,0,0,0,0
0,6594,I6594,0,0,0,0
0,6595,I6595,0,0,0,0
0,6596,I6596,0,0,0,0
0,6597,I6597,0,0,0,0
0,6598,I6598,0,0,0,0
0,6599,I6599,0,0,0,0
0,6600,I6600,0,0,0,0
0,6601,I6601,0,0,0,0
0,6602,I6602,0,0,0,0
0,6603,I6603,0,0,0,0
0,6604,I6604,0,0,0,0
0,6605,I6605,0,0,0,0
0,6606,I6606,0,0,0,0
0,6607,I6607,0,0,0,0
0,6608,I6608,0,0,0,0
0,6609,I6609,0,0,0,0
0,6610,I6610,0,0,0,0
0,6611,I6611,0,0,0,0
0,6612,I6612,0,0,0,0
0,6613,I6613,0,0,0,0
0,6614,I6614,0,0,0,0
0,6615,I6615,0,0,0,0
0,6616,I6616,0,0,0,0
0,6617,I6617,0,0,0,0
0,6618,I6618,0,0,0,0
0,6619,I6619,0,0,0,0
0,6620,I6620,0,0,0,0
0,6621,I6621,0,0,0,0
0,6622,I6622,0,0,0,0
0,6623,I6623,0,0,0,0
0,6624,I6624,0,0,0,0
0,6625,I6625,0,0,0,0
0,6626,I6626,0,0,0,0
0,6627,I6627,0,0,0,0
0,6628,I6628,0,0,0,0
0,6629,I6629,0,0,0,0
0,6630,I6630,0,0,0,0
0,6631,I6631,0,0,0,0
0,6632,I6632,0,0,0,0
0,6633,I6633,0,0,0,0
0,6634,I6634,0,0,0,0
0,6635,I6635,0,0,0,0
0,6636,I6636,0,0,0,0
0,6637,I6637,0,0,0,0
0,6638,I6638,0,0,0,0
0,6639,I6639,0,0,0,0
0,6640,I6640,0,0,0,0
0,6641,I6641,0,0,0,0
0,6642,I6642,0,0,0,0
0,6643,I6643,0,0,0,0
0,6644,I6644,0,0,0,0
0,6645,I6645,0,0,0,0
0,6646,I6646,0,0,0,0
0,6647,I6647,0,0,0,0
0,6648,I6648,0,0,0,0
0,6649,I6649,0,0,0,0
0,6650,I6650,0,0,0,0
0,6651,I6651,0,0,0,0
0,6652,I6652,0,0,0,0
0,6653,I6653,0,0,0,0
0,6654,I6654,0,0,0,0
0,6655,I6655,0,0,0,0
0,6656,I6656,0,0,0,0
0,6657,I6657,0,0,0,0
0,6658,I6658,0,0,0,0
0,6659,I6659,0,0,0,0
0,6660,I6660,0,0,0,0
0,6661,I6661,0,0,0,0
0,6662,I6662,0,0,0,0
0,6663,I6663,0,0,0,0
0,6664,I6664,0,0,0,0
0,6665,I6665,0,0,0,0
0,6666,I6666,0,0,0,0
0,6667,I6667,0,0,0,0
0,6668,I6668,0,0,0,0
0,6669,I6669,0,0,0,0
0,6670,I6670,0,0,0,0
0,6671,I6671,0,0,0,0
0,6672,I6672,0,0,0,0
0,6673,I6673,0,0,0,0
0,6674,I6674,0,0,0,0
0,6675,I6675,0,0,0,0
0,6676,I6676,0,0,0,0
0,6677,I6677,0,0,0,0
0,6678,I6678,0,0,0,0
0,6679,I6679,0,0,0,0
0,6680,I6680,0,0,0,0
0,6681,I6681,0,0,0,0
0,6682,I6682,0,0,0,0
0,6683,I6683,0,0,0,0
0,6684,I6684,0,0,0,0
0,6685,I6685,0,0,0,0
0,6686,I6686,0,0,0,0
0,6687,I6687,0,0,0,0
0,6688,I6688,0,0,0,0
0,6689,I6689,0,0,0,0
0,6690,I6690,0,0,0,0
0,6691,I6691,0,0,0,0
0,6692,I6692,0,0,0,0
0,6693,I6693,0,0,0,0
0,6694,I6694,0,0,0,0
0,6695,I6695,0,0,0,0
0,6696,I6696,0,0,0,0
0,6697,I6697,0,0,0,0
0,6698,I6698,0,0,0,0
0,6699,I6699,0,0,0,0
0,6700,I6700,0,0,0,0
0,6701,I6701,0,0,0,0
0,6702,I6702,0,0,0,0
0,6703,I6703,0,0,0,0
0,6704,I6704,0,0,0,0
0,6705,I6705,0,0,0,0
0,6706,I6706,0,0,0,0
0,6707,I6707,0,0,0,0
0,6708,I6708,0,0,0,0
0,6709,I6709,0,0,0,0
0,6710,I6710,0,0,0,0
0,6711,I6711,0,0,0,0
0,6712,I6712,0,0,0,0
0,6713,I6713,0,0,0,0
0,6714,I6714,0,0,0,0
0,6715,I6715,0,0,0,0
0,6716,I6716,0,0,0,0
0,6717,I6717,0,0,0,0
0,6718,I6718,0,0,0,0
0,6719,I6719,0,0,0,0
0,6720,I6720,0,0,0,0
0,6721,I6721,0,0,0,0
0,6722,I6722,0,0,0,0
0,6723,I6723,0,0,0,0
0,6724,I6724,0,0,0,0
0,6725,I6725,0,0,0,0
0,6726,I6726,0,0,0,0
0,6727,I6727,0,0,0,0
0,6728,I6728,0,0,0,0
0,6729,I6729,0,0,0,0
0,6730,I6730,0,0,0,0
0,6731,I6731,0,0,0,0
0,6732,I6732,0,0,0,0
0,6733,I6733,0,0,0,0
0,6734,I6734,0,0,0,0
0,6735,I6735,0,0,0,0
0,6736,I6736,0,0,0,0
0,6737,I6737,0,0,0,0
0,6738,I6738,0,0,0,0
0,6739,I6739,0,0,0,0
0,6740,I6740,0,0,0,0
0,6741,I6741,0,0,0,0
0,6742,I6742,0,0,0,0
0,6743,I6743,0,0,0,0
0,6744,I6744,0,0,0,0
0,6745,I6745,0,0,0,0
0,6746,I6746,0,0,0,0
0,6747,I6747,0,0,0,0
0,6748,I6748,0,0,0,0
0,6749,I6749,0,0,0,0
0,6750,I6750,0,0,0,0
0,6751,I6751,0,0,0,0
0,6752,I6752,0,0,0,0
0,6753,I6753,0,0,0,0
0,6754,I6754,0,0,0,0
0,6755,I6755,0,0,0,0
0,6756,I6756,0,0,0,0
0,6757,I6757,0,0,0,0
0,6758,I6758,0,0,0,0
0,6759,I6759,0,0,0,0
0,6760,I6760,0,0,0,0
0,6761,I6761,0,0,0,0
0,6762,I6762,0,0,0,0
0,6763,I6763,0,0,0,0
0,6764,I6764,0,0,0,0
0,6765,I6765,0,0,0,0
0,6766,I6766,0,0,0,0
0,6767,I6767,0,0,0,0
0,6768,I6768,0,0,0,0
0,6769,I6769,0,0,0,0
0,6770,I6770,0,0,0,0
0,6771,I6771,0,0,0,0
0,6772,I6772,0,0,0,0
0,6773,I6773,0,0,0,0
0,6774,I6774,0,0,0,0
0,6775,I6775,0,0,0,0
0,6776,I6776,0,0,0,0
0,6777,I6777,0,0,0,0
0,6778,I6778,0,0,0,0
0,6779,I6779,0,0,0,0
0,6780,I6780,0,0,0,0
0,6781,I6781,0,0,0,0
0,6782,I6782,0,0,0,0
0,6783,I6783,0,0,0,0
0,6784,I6784,0,0,0,0
0,6785,I6785,0,0,0,0
0,6786,I6786,0,0,0,0
0,6787,I6787,0,0,0,0
0,6788,I6788,0,0,0,0
0,6789,I6789,0,0,0,0
0,6790,I6790,0,0,0,0
0,6791,I6791,0,0,0,0
0,6792,I6792,0,0,0,0
0,6793,I6793,0,0,0,0
0,6794,I6794,0,0,0,0
0,6795,I6795,0,0,0,0
0,6796,I6796,0,0,0,0
0,6797,I6797,0,0,0,0
0,6798,I6798,0,0,0,0
0,6799,I6799,0,0,0,0
0,6800,I6800,0,0,0,0
0,6801,I6801,0,0,0,0
0,6802,I6802,0,0,0,0
0,6803,I6803,0,0,0,0
0,6804,I6804,0,0,0,0
0,6805,I6805,0,0,0,0
0,6806,I6806,0,0,0,0
0,6807,I6807,0,0,0,0
0,6808,I6808,0,0,0,0
0,6809,I6809,0,0,0,0
0,6810,I6810,0,0,0,0
0,6811,I6811,0,0,0,0
0,6812,I6812,0,0,0,0
0,6813,I6813,0,0,0,0
0,6814,I6814,0,0,0,0
0,6815,I6815,0,0,0,0
0,6816,I6816,0,0,0,0
0,6817,I6817,0,0,0,0
0,6818,I6818,0,0,0,0
0,6819,I6819,0,0,0,0
0,6820,I6820,0,0,0,0
0,6821,I6821,0,0,0,0
0,6822,I6822,0,0,0,0
0,6823,I6823,0,0,0,0
0,6824,I6824,0,0,0,0
0,6825,I6825,0,0,0,0
0,6826,I6826,0,0,0,0
0,6827,I6827,0,0,0,0
0,6828,I6828,0,0,0,0
0,6829,I6829,0,0,0,0
0,6830,I6830,0,0,0,0
0,6831,I6831,0,0,0,0
0,6832,I6832,0,0,0,0
0,6833,I6833,0,0,0,0
0,6834,I6834,0,0,0,0
0,6835,I6835,0,0,0,0
0,6836,I6836,0,0,0,0
0,6837,I6837,0,0,0,0
0,6838,I6838,0,0,0,0
0,6839,I6839,0,0,0,0
0,6840,I6840,0,0,0,0
0,6841,I6841,0,0,0,0
0,6842,I6842,0,0,0,0
0,6843,I6843,0,0,0,0
0,6844,I6844,0,0,0,0
0,6845,I6845,0,0,0,0
0,6846,I6846,0,0,0,0
0,6847,I6847,0,0,0,0
0,6848,I6848,0,0,0,0
0,6849,I6849,0,0,0,0
0,6850,I6850,0,0,0,0
0,6851,I6851,0,0,0,0
0,6852,I6852,0,0,0,0
0,6853,I6853,0,0,0,0
0,6854,I6854,0,0,0,0
0,6855,I6855,0,0,0,0
0,6856,I6856,0,0,0,0
0,6857,I6857,0,0,0,0
0,6858,I6858,0,0,0,0
0,6859,I6859,0,0,0,0
0,6860,I6860,0,0,0,0
0,6861,I6861,0,0,0,0
0,6862,I6862,0,0,0,0
0,6863,I6863,0,0,0,0
0,6864,I6864,0,0,0,0
0,6865,I6865,0,0,0,0
0,6866,I6866,0,0,0,0
0,6867,I6867,0,0,0,0
0,6868,I6868,0,0,0,0
0,6869,I6869,0,0,0,0
0,6870,I6870,0,0,0,0
0,6871,I6871,0,0,0,0
0,6872,I6872,0,0,0,0
0,6873,I6873,0,0,0,0
0,6874,I6874,0,0,0,0
0,6875,I6875,0,0,0,0
0,6876,I6876,0,0,0,0
0,6877,I6877,0,0,0,0
0,6878,I6878,0,0,0,0
0,6879,I6879,0,0,0,0
0,6880,I6880,0,0,0,0
0,6881,I6881,0,0,0,0
0,6882,I6882,0,0,0,0
0,6883,I6883,0,0,0,0
0,6884,I6884,0,0,0,0
0,6885,I6885,0,0,0,0
0,6886,I6886,0,0,0,0
0,6887,I6887,0,0,0,0
0,6888,I6888,0,0,0,0
0,6889,I6889,0,0,0,0
0,6890,I6890,0,0,0,0
0,6891,I6891,0,0,0,0
0,6892,I6892,0,0,0,0
0,6893,I6893,0,0,0,0
0,6894,I6894,0,0,0,0
0,6895,I6895,0,0,0,0
0,6896,I6896,0,0,0,0
0,6897,I6897,0,0,0,0
0,6898,I6898,0,0,0,0
0,6899,I6899,0,0,0,0
0,6900,I6900,0,0,0,0
0,6901,I6901,0,0,0,0
0,6902,I6902,0,0,0,0
0,6903,I6903,0,0,0,0
0,6904,I6904,0,0,0,0
0,6905,I6905,0,0,0,0
0,6906,I6906,0,0,0,0
0,6907,I6907,0,0,0,0
0,6908,I6908,0,0,0,0
0,6909,I6909,0,0,0,0
0,6910,I6910,0,0,0,0
0,6911,I6911,0,0,0,0
0,6912,I6912,0,0,0,0
0,6913,I6913,0,0,0,0
0,6914,I6914,0,0,0,0
0,6915,I6915,0,0,0,0
0,6916,I6916,0,0,0,0
0,6917,I6917,0,0,0,0
0,6918,I6918,0,0,0,0
0,6919,I6919,0,0,0,0
0,6920,I6920,0,0,0,0
0,6921,I6921,0,0,0,0
0,6922,I6922,0,0,0,0
0,6923,I6923,0,0,0,0
0,6924,I6924,0,0,0,0
0,6925,I6925,0,0,0,0
0,6926,I6926,0,0,0,0
0,6927,I6927,0,0,0,0
0,6928,I6928,0,0,0,0
0,6929,I6929,0,0,0,0
0,6930,I6930,0,0,0,0
0,6931,I6931,0,0,0,0
0,6932,I6932,0,0,0,0
0,6933,I6933,0,0,0,0
0,6934,I6934,0,0,0,0
0,6935,I6935,0,0,0,0
0,6936,I6936,0,0,0,0
0,6937,I6937,0,0,0,0
0,6938,I6938,0,0,0,0
0,6939,I6939,0,0,0,0
0,6940,I6940,0,0,0,0
0,6941,I6941,0,0,0,0
0,6942,I6942,0,0,0,0
0,6943,I6943,0,0,0,0
0,6944,I6944,0,0,0,0
0,6945,I6945,0,0,0,0
0,6946,I6946,0,0,0,0
0,6947,I6947,0,0,0,0
0,6948,I6948,0,0,0,0
0,6949,I6949,0,0,0,0
0,6950,I6950,0,0,0,0
0,6951,I6951,0,0,0,0
0,6952,I6952,0,0,0,0
0,6953,I6953,0,0,0,0
0,6954,I6954,0,0,0,0
0,6955,I6955,0,0,0,0
0,6956,I6956,0,0,0,0
0,6957,I6957,0,0,0,0
0,6958,I6958,0,0,0,0
0,6959,I6959,0,0,0,0
0,6960,I6960,0,0,0,0
0,6961,I6961,0,0,0,0
0,6962,I6962,0,0,0,0
0,6963,I6963,0,0,0,0
0,6964,I6964,0,0,0,0
0,6965,I6965,0,0,0,0
0,6966,I6966,0,0,0,0
0,6967,I6967,0,0,0,0
0,6968,I6968,0,0,0,0
0,6969,I6969,0,0,0,0
0,6970,I6970,0,0,0,0
0,6971,I6971,0,0,0,0
0,6972,I6972,0,0,0,0
0,6973,I6973,0,0,0,0
0,6974,I6974,0,0,0,0
0,6975,I6975,0,0,0,0
0,6976,I6976,0,0,0,0
0,6977,I6977,0,0,0,0
0,6978,I6978,0,0,0,0
0,6979,I6979,0,0,0,0
0,6980,I6980,0,0,0,0
0,6981,I6981,0,0,0,0
0,6982,I6982,0,0,0,0
0,6983,I6983,0,0,0,0
0,6984,I6984,0,0,0,0
0,6985,I6985,0,0,0,0
0,6986,I6986,0,0,0,0
0,6987,I6987,0,0,0,0
0,6988,I6988,0,0,0,0
0,6989,I6989,0,0,0,0
0,6990,I6990,0,0,0,0
0,6991,I6991,0,0,0,0
0,6992,I6992,0,0,0,0
0,6993,I6993,0,0,0,0
0,6994,I6994,0,0,0,0
0,6995,I6995,0,0,0,0
0,6996,I6996,0,0,0,0
0,6997,I6997,0,0,0,0
0,6998,I6998,0,0,0,0
0,6999,I6999,0,0,0,0
0,7000,I7000,0,0,0,0
0,7001,I7001,0,0,0,0
0,7002,I7002,0,0,0,0
0,7003,I7003,0,0,0,0
0,7004,I7004,0,0,0,0
0,7005,I7005,0,0,0,0
0,7006,I7006,0,0,0,0
0,7007,I7007,0,0,0,0
0,7008,I7008,0,0,0,0
0,7009,I7009,0,0,0,0
0,7010,I7010,0,0,0,0
0,7011,I7011,0,0,0,0
0,7012,I7012,0,0,0,0
0,7013,I7013,0,0,0,0
0,7014,I7014,0,0,0,0
0,7015,I7015,0,0,0,0
0,7016,I7016,0,0,0,0
0,7017,I7017,0,0,0,0
0,7018,I7018,0,0,0,0
0,7019,I7019,0,0,0,0
0,7020,I7020,0,0,0,0
0,7021,I7021,0,0,0,0
0,7022,I7022,0,0,0,0
0,7023,I7023,0,0,0,0
0,7024,I7024,0,0,0,0
0,7025,I7025,0,0,0,0
0,7026,I7026,0,0,0,0
0,7027,I7027,0,0,0,0
0,7028,I7028,0,0,0,0
0,7029,I7029,0,0,0,0
0,7030,I7030,0,0,0,0
0,7031,I7031,0,0,0,0
0,7032,I7032,0,0,0,0
0,7033,I7033,0,0,0,0
0,7034,I7034,0,0,0,0
0,7035,I7035,0,0,0,0
0,7036,I7036,0,0,0,0
0,7037,I7037,0,0,0,0
0,7038,I7038,0,0,0,0
0,7039,I7039,0,0,0,0
0,7040,I7040,0,0,0,0
0,7041,I7041,0,0,0,0
0,7042,I7042,0,0,0,0
0,7043,I7043,0,0,0,0
0,7044,I7044,0,0,0,0
0,7045,I7045,0,0,0,0
0,7046,I7046,0,0,0,0
0,7047,I7047,0,0,0,0
0,7048,I7048,0,0,0,0
0,7049,I7049,0,0,0,0
0,7050,I7050,0,0,0,0
0,7051,I7051,0,0,0,0
0,7052,I7052,0,0,0,0
0,7053,I7053,0,0,0,0
0,7054,I7054,0,0,0,0
0,7055,I7055,0,0,0,0
0,7056,I7056,0,0,0,0
0,7057,I7057,0,0,0,0
0,7058,I7058,0,0,0,0
0,7059,I7059,0,0,0,0
0,7060,I7060,0,0,0,0
0,7061,I7061,0,0,0,0
0,7062,I7062,0,0,0,0
0,7063,I7063,0,0,0,0
0,7064,I7064,0,0,0,0
0,7065,I7065,0,0,0,0
0,7066,I7066,0,0,0,0
0,7067,I7067,0,0,0,0
0,7068,I7068,0,0,0,0
0,7069,I7069,0,0,0,0
0,7070,I7070,0,0,0,0
0,7071,I7071,0,0,0,0
0,7072,I7072,0,0,0,0
0,7073,I7073,0,0,0,0
0,7074,I7074,0,0,0,0
0,7075,I7075,0,0,0,0
0,7076,I7076,0,0,0,0
0,7077,I7077,0,0,0,0
0,7078,I7078,0,0,0,0
0,7079,I7079,0,0,0,0
0,7080,I7080,0,0,0,0
0,7081,I7081,0,0,0,0
0,7082,I7082,0,0,0,0
0,7083,I7083,0,0,0,0
0,7084,I7084,0,0,0,0
0,7085,I7085,0,0,0,0
0,7086,I7086,0,0,0,0
0,7087,I7087,0,0,0,0
0,7088,I7088,0,0,0,0
0,7089,I7089,0,0,0,0
0,7090,I7090,0,0,0,0
0,7091,I7091,0,0,0,0
0,7092,I7092,0,0,0,0
0,7093,I7093,0,0,0,0
0,7094,I7094,0,0,0,0
0,7095,I7095,0,0,0,0
0,7096,I7096,0,0,0,0
0,7097,I7097,0,0,0,0
0,7098,I7098,0,0,0,0
0,7099,I7099,0,0,0,0
0,7100,I7100,0,0,0,0
0,7101,I7101,0,0,0,0
0,7102,I7102,0,0,0,0
0,7103,I7103,0,0,0,0
0,7104,I7104,0,0,0,0
0,7105,I7105,0,0,0,0
0,7106,I7106,0,0,0,0
0,7107,I7107,0,0,0,0
0,7108,I7108,0,0,0,0
0,7109,I7109,0,0,0,0
0,7110,I7110,0,0,0,0
0,7111,I7111,0,0,0,0
0,7112,I7112,0,0,0,0
0,7113,I7113,0,0,0,0
0,7114,I7114,0,0,0,0
0,7115,I7115,0,0,0,0
0,7116,I7116,0,0,0,0
0,7117,I7117,0,0,0,0
0,7118,I7118,0,0,0,0
0,7119,I7119,0,0,0,0
0,7120,I7120,0,0,0,0
0,7121,I7121,0,0,0,0
0,7122,I7122,0,0,0,0
0,7123,I7123,0,0,0,0
0,7124,I7124,0,0,0,0
0,7125,I7125,0,0,0,0
